CIK,Ticker,Date,% change day,% change week,% change month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,textblob sentiment,NLTK Negative,NLTK Neutral,NLTK Positive
1524931,CHUY,4/17/2015,-1.984291029,2.232327408,6.200909467,0.012558625,0.121605189,0,41.7,12.7,10.4,8.8,15.1,14.33,8.5,6.09,0.054799184,0.047,0.817,0.136
1342287,GFN,9/9/2016,-0.34562212,0.69124424,0,0.012919476,0.114810563,0,41.7,12.7,10.4,11.2,15.2,14.79,6.5,5.86,0.07148508,0.046,0.829,0.126
1361983,ORBC,3/3/2017,0.898876405,8.764044944,10.33707865,0.019453173,0.113378685,0,41.7,12.7,10.4,11.2,16.1,15.43,11.5,6.14,,,,
1498828,HHC,2/23/2017,0.583390529,0.180164722,8.544955388,0.005394065,0.112185019,0,41.7,12.7,10.4,8.8,15.5,15.03,18.5,5.97,,,,
1042810,EQY,3/2/2015,0,-1.111111111,-1,0.007326538,0.111111111,0,41.7,12.7,10.4,11.2,14.9,14.39,8,5.76,0.060745597,0.047,0.807,0.145
1128928,FLO,2/23/2017,0.104166667,-1.09375,-3.645833333,0.029593645,0.104275287,0,41.7,12.7,10.4,11.2,16.2,15.61,11,6.2,,,,
40533,GD,2/6/2017,0,0.311407343,3.807910839,0.016193627,0.092875874,0,41.7,12.7,10.4,11.2,16,15.78,8,5.82,,,,
1118037,SAJA,4/28/2017,0.073436844,33.55714086,33.73199049,0.133701958,0.087489064,0,41.7,12.7,10.4,11.2,15.3,14.45,8.5,6.17,0.061404838,0.05,0.817,0.133
1323468,GLP,2/29/2016,0,-6.335877863,-22.13740458,0.031553689,0.076335878,0,41.7,12.7,10.4,8.8,15.4,14.85,11,5.97,0.031095702,0.05,0.815,0.136
789570,MGM,3/1/2017,2.012672382,1.379053299,-8.497950056,0.0102045,0.076074553,0,41.7,12.7,10.4,11.2,15.3,14.97,8,5.8,,,,
18255,CATO,3/30/2015,0,3.512762194,-11.72605509,0.017505521,0.075815011,0,41.7,12.7,10.4,11.2,16.3,15.78,14,6.46,0.031234067,0.052,0.828,0.12
855658,LSCC,3/4/2015,0.149031297,2.533532042,-5.365126677,0.008435119,0.074626866,0,41.7,12.7,10.4,11.2,15.9,15.32,14.5,6.18,0.072306079,0.05,0.815,0.135
1378946,PBCT,3/2/2015,0,1.184990125,5.595786702,0.003041702,0.065832785,0,41.7,12.7,10.4,11.2,15.6,14.85,14,5.67,0.056992297,0.046,0.773,0.181
1101169,VIAS,3/12/2015,0.850340136,-0.340136054,4.024943311,0.006397191,0.057175529,0,41.7,12.7,10.4,8.8,15.2,14.85,11,5.82,0.034889966,0.047,0.818,0.135
1514281,MITT,3/1/2017,1.543550165,1.598676957,3.858875413,0.006863095,0.055991041,0,41.7,12.7,10.4,11.2,15.2,14.68,7,5.73,,,,
907242,MCRI,3/13/2015,-0.891364903,0.835654596,6.573816156,0.010104586,0.055218112,0,41.7,12.7,10.4,11.2,15.3,14.56,8,6.23,0.052245865,0.049,0.826,0.125
776867,WTM,2/27/2017,0,0.277837145,4.617439624,0.010406059,0.049155803,0,41.7,12.7,10.4,11.2,15.9,15.26,14,5.87,,,,
1335258,LYV,6/30/2015,-0.327391779,-6.07493634,-4.21971626,0.012699346,0.036258158,0,41.7,12.7,10.4,8.8,15.4,14.74,8.5,5.78,0.072172487,0.05,0.806,0.143
89439,MLI,3/1/2017,3.306358382,2.080924855,8.739884393,0.015106558,0.023912004,0,41.7,12.7,10.4,11.2,15.6,14.85,6,5.89,,,,
785786,PLXS,11/18/2016,0.412979351,2.418879056,10.00983284,0.012409411,0.019747235,0,41.7,12.7,10.4,8.8,15.4,14.85,7.5,6.3,0.047441045,0.048,0.813,0.139
914374,OKSB,3/10/2015,1.115678215,1.644157369,4.345273048,0.005198001,0,0,41.7,12.7,10.4,11.2,15.6,14.85,12,5.88,0.065401377,0.049,0.788,0.164
949961,IOT,3/31/2015,0,0,0,0.138610833,0,0,41.7,12.7,10.4,8.8,14.7,13.81,18,6.08,0.076072006,0.044,0.829,0.126
1031029,SRT,3/6/2015,0.131406045,0.131406045,-14.717477,0.01120048,0,0,41.7,12.7,10.4,11.2,15.6,14.91,11.5,6.41,0.074141527,0.042,0.803,0.155
1048268,IES,12/11/2015,-1900,-1900,-1900,0,0,0,41.7,12.7,10.4,11.2,15.5,14.97,18,6.06,0.063259921,0.05,0.804,0.146
1313275,BCOV,3/5/2015,1.35301353,3.6900369,12.54612546,0.027200307,0,0,41.7,12.7,10.4,11.2,16,15.49,13.5,5.96,0.047795208,0.05,0.81,0.141
1397016,OPXS,12/15/2015,0.362318841,-8.695652174,-11.05072464,0.062457977,0,0,41.7,12.7,10.4,8.8,15.2,14.79,8,6,0.041044207,0.031,0.834,0.135
313478,HEC,3/3/2015,0,-21.05263158,21.05263158,0.038459566,0,0,41.7,12.7,10.4,11.2,15,14.56,11,6.03,0.034765147,0.049,0.838,0.112
44545,GUL,3/2/2015,0,15,15,0.037885952,0,0,41.7,12.7,10.4,11.2,15.8,15.32,6,1.4,0.040727656,0.034,0.833,0.133
707511,RGN,3/31/2015,0,-13.85485391,12.58435438,0.038383086,0,0,41.7,12.7,10.4,8.8,15.3,14.74,7,5.93,0.055894309,0.044,0.825,0.131
712537,FCF,3/2/2015,0,1.289566237,4.923798359,0.003623669,0,0,41.7,12.7,10.4,11.2,15.8,15.32,11.5,5.96,0.076191862,0.059,0.782,0.159
809248,TAST,3/4/2015,-0.381679389,-7.633587786,-2.926208651,0.024474489,0,0,41.7,12.7,10.4,8.8,15.3,14.97,7,5.94,0.051800076,0.041,0.824,0.134
1156784,COWI,5/24/2016,0,0,0,0.368932394,0,0,41.7,12.7,10.4,11.2,15.3,14.97,8,5.69,0.026799019,0.036,0.822,0.142
1294649,PPRO,3/15/2016,0,0,14.28571429,4.830555757,0,0,41.7,12.7,10.4,11.2,15.7,15.14,14,6.04,0.062966197,0.053,0.797,0.15
1486800,ONE,4/27/2016,0.263157895,0.263157895,-4.210526316,0.005278326,0,0,41.7,12.7,10.4,11.2,15.2,14.85,11,5.76,0.050328982,0.047,0.821,0.133
722077,AEN,3/10/2016,0,0,16.66666667,0,0,0,41.7,12.7,10.4,11.2,15.8,15.03,11,5.75,0.045458346,0.032,0.817,0.15
879407,ARWR,12/14/2016,0,-7.874015748,-248.0314961,0.017352782,0,0,41.7,12.7,10.4,11.2,15.9,15.26,14,6,0.062449597,0.035,0.805,0.16
880242,BLGO,3/30/2016,2.280130293,2.280130293,-1.569440332,0.046548694,0,0,41.7,12.7,10.4,11.2,15.2,14.27,14.5,5.75,0.054935377,0.035,0.812,0.153
886744,GERN,3/10/2016,-2.941176471,-3.676470588,2.941176471,0.055928843,0,0,41.7,12.7,10.4,8.8,15.5,15.03,11.5,5.99,0.052238224,0.055,0.814,0.131
1005414,TOY,4/12/2017,0.564536823,0.436233,5.36309982,0.008363488,0,0,41.7,12.7,10.4,8.8,15.5,14.68,14.5,5.75,0.050304057,0.048,0.81,0.142
1294649,PPRO,2/7/2017,0,0,-2.53164557,0.003952847,0,0,41.7,12.7,10.4,8.8,15.4,14.79,7,5.84,,,,
1372020,GLDD,2/28/2017,-2.298850575,-11.49425287,-19.54022989,0.013720453,0,0,41.7,12.7,10.4,11.2,15.2,14.39,11,5.57,,,,
1404079,SSN,9/28/2017,99.42857143,99.42857143,99.14285714,0.016013449,0,0,41.7,12.7,10.4,11.2,15.7,15.2,8,5.74,,,,
1412347,OXF,3/16/2017,0,0,0,0,0,0,41.7,12.7,10.4,11.2,15.2,14.5,11,5.85,,,,
1520048,NDRO,3/15/2017,0,-6.060606061,-13.63636364,0.030209198,0,0,41.7,12.7,10.4,11.2,15.8,15.32,14.5,5.92,,,,
1550518,TBD,6/30/2017,0,-4.926764314,-6.524633822,0.014848258,0,0,41.7,12.7,10.4,11.2,15.1,14.33,14,5.94,,,,
701811,MENT,3/17/2017,0.107411386,0.483351235,0.859291085,0.001151514,0,0,41.7,12.7,10.4,11.2,15.7,15.32,8,5.7,,,,
740664,RFIL,1/27/2017,0,-3.03030303,-7.575757576,0.022235478,0,0,41.7,12.7,10.4,11.2,15.9,15.55,18,6.35,,,,
792977,AMAG,2/21/2017,0,5.230125523,1.882845188,0.017863298,0,0,41.7,12.7,10.4,8.8,15.9,15.26,11,6.12,,,,
875296,IFT,6/1/2017,0,1.034482759,4.137931034,0.004477766,0,0,41.7,12.7,10.4,8.8,16,15.72,18.5,6.76,,,,
88205,SPW,2/24/2017,0,0,0,0,0,0,41.7,12.7,10.4,11.2,15.4,14.68,10.5,5.76,,,,
882095,GILD,2/27/2017,0,1.716312057,-1.432624113,0.006177957,-0.028368794,0,41.7,12.7,10.4,8.8,14.9,14.27,13.5,5.68,,,,
1105184,NSPH,4/8/2016,-3.896103896,-4.025974026,-12.98701299,0.019228531,-0.0375,0,41.7,12.7,10.4,11.2,15.6,15.2,8.5,5.87,0.045925898,0.048,0.839,0.113
1289460,TXRH,2/24/2017,0.307910943,-14.25864519,-10.46897205,0.03929519,-0.047517225,0,41.7,12.7,10.4,11.2,14.9,13.98,11.5,5.79,,,,
1000623,SWM,2/24/2017,0.168269231,-0.168269231,-11.5625,0.016807614,-0.048157958,0,41.7,12.7,10.4,11.2,16.1,15.66,8.5,6.37,0.06042956,0.045,0.823,0.133
760498,BANF,3/13/2015,-1.566405599,-99.73337777,2.882852858,0.159831065,-0.049220673,0,41.7,12.7,10.4,11.2,15.5,14.97,11.5,6.04,0.061134215,0.054,0.812,0.135
1048477,BMRN,3/2/2015,0,0.544180041,12.0641948,0.013885926,-0.055340343,0,41.7,12.7,10.4,11.2,15.3,14.85,8,5.8,0.039972862,0.049,0.83,0.121
946647,FDEF,2/28/2017,-1.383519837,-1.607324517,1.505595117,0.006533135,-0.060204696,0,41.7,12.7,10.4,11.2,15.6,14.97,10.5,5.67,,,,
350846,STS,3/3/2017,-0.184338486,2.460265622,3.911749764,0.00933447,-0.069600997,0,41.7,12.7,10.4,11.2,15.5,15.26,11,6.04,,,,
26324,CW,2/21/2017,0,-2.014037229,2.736242498,0.013340651,-0.071203336,0,41.7,12.7,10.4,11.2,15.6,14.79,11,5.92,,,,
921082,HIW,2/9/2016,-1.077844311,0.526946108,-0.670658683,0.010431238,-0.09478673,0,41.7,12.7,10.4,11.2,15.5,15.2,7,5.74,0.057382224,0.045,0.826,0.129
912833,WMAR,3/12/2015,0.759013283,-0.284629981,-13.37760911,0.018142581,-0.095602294,0,41.7,12.7,10.4,8.8,15.3,14.56,8,6.13,0.061030791,0.047,0.795,0.157
1497275,STBZ,3/13/2015,-0.143884892,1.726618705,8.776978417,0.005486412,-0.095785441,0,41.7,12.7,10.4,11.2,15.8,15.08,14.5,5.79,0.061787446,0.055,0.793,0.151
1145197,PODD,2/29/2016,0,9.464751958,-8.38772846,0.031601718,-0.097911227,0,41.7,12.7,10.4,8.8,15.6,14.85,14,6.07,0.044085985,0.056,0.813,0.131
913165,EXAC,3/3/2016,-0.417318727,3.390714658,-3.234220136,0.005658404,-0.103896104,0,41.7,12.7,10.4,8.8,15.4,14.62,19,6.12,0.045507446,0.052,0.815,0.133
1343034,TRCB,3/31/2015,-0.229621125,0.229621125,1.142365098,0.008876228,-0.114547537,0,41.7,12.7,10.4,11.2,15.4,14.56,13.5,5.95,0.059514532,0.059,0.795,0.146
1090009,SFST,3/3/2015,0.588235294,1.176470588,-2.941176471,0.016868761,-0.118343195,0,41.7,12.7,10.4,11.2,15.4,15.03,6.5,5.92,0.070328428,0.054,0.803,0.143
313927,CHD,2/24/2017,-0.181708056,-0.343226328,6.66262871,0.00516651,-0.120918984,0,41.7,12.7,10.4,11.2,15.3,15.03,8.5,5.89,,,,
37996,F,3/30/2015,0,-2.537128713,-2.537128713,0.009773113,-0.123762376,0,41.7,12.7,10.4,11.2,15.5,15.08,7.5,6.01,0.072326266,0.051,0.796,0.153
84129,RAD,4/25/2016,0,0.495662949,-0.619578687,0.004154666,-0.123915737,0,41.7,12.7,10.4,11.2,15.5,15.03,7.5,6.31,0.047227178,0.055,0.803,0.143
36146,TRMK,3/2/2015,0,1.150895141,6.308610401,0.00897886,-0.127877238,0,41.7,12.7,10.4,11.2,15.9,15.43,13.5,5.65,0.071246651,0.052,0.79,0.158
1287865,MPW,3/2/2015,0,-0.924702774,0.330250991,0.009958657,-0.132100396,0,41.7,12.7,10.4,8.8,15.1,14.68,6,5.67,0.056555124,0.046,0.811,0.143
1116463,OSUR,3/12/2015,4.041720991,7.301173403,-2.346805737,0.016220123,-0.135869565,0,41.7,12.7,10.4,11.2,15.9,15.2,11,6.01,0.05375161,0.056,0.828,0.116
814547,FICO,11/10/2015,0.206445693,-7.409106549,-3.773368506,0.017460368,-0.137915182,0,41.7,12.7,10.4,11.2,15.9,15.26,11,5.99,0.084914678,0.047,0.807,0.146
1490630,RNO,8/7/2015,0.203212062,0.360406424,-7.177974435,0.008739533,-0.157645822,0,41.7,12.7,10.4,8.8,15.1,14.45,7,5.58,0.014117367,0.044,0.832,0.124
1038277,INIS,3/31/2015,0,0,11.66666667,0.083752754,-0.166666667,0,41.7,12.7,10.4,11.2,15.2,14.33,14,6.15,0.052515786,0.034,0.841,0.125
1324272,RUTH,3/4/2016,-0.228310502,4.166666667,8.333333333,0.015644684,-0.170842825,0,41.7,12.7,10.4,8.8,14.9,14.27,11,5.55,0.062470597,0.043,0.823,0.134
724606,PNRA,4/25/2017,-0.111564452,-0.481320923,19.27196226,0.00072942,-0.1783042,0,41.7,12.7,10.4,11.2,16.4,15.84,12,6.88,,,,
1302573,OMED,3/10/2016,-0.557103064,5.663881151,13.9275766,0.064323173,-0.184672207,0,41.7,12.7,10.4,11.2,15.7,14.97,8.5,6.02,0.054252565,0.053,0.816,0.13
1100441,RTIX,3/4/2015,-0.941619586,3.201506591,15.63088512,0.01324642,-0.186567164,0,41.7,12.7,10.4,11.2,15.8,15.37,11.5,6.3,0.054664986,0.045,0.828,0.128
42888,GGG,2/21/2017,0,1.432913591,5.818497612,0.005454295,-0.195397308,0,41.7,12.7,10.4,11.2,15.2,14.91,19,5.88,,,,
1324410,GBNK,2/17/2016,-1.263297872,-3.058510638,-5.186170213,0.012352928,-0.196979645,0,41.7,12.7,10.4,11.2,16,15.26,11,5.83,0.055909423,0.06,0.796,0.144
1524931,CHUY,4/15/2016,1.631701632,2.031302031,-5.894105894,0.013970766,-0.203114421,0,41.7,12.7,10.4,11.2,14.9,14.21,6.5,5.86,0.061697468,0.049,0.817,0.134
1434868,ESPR,2/22/2017,-8.388814913,7.323568575,51.30936529,0.05219578,-0.204750205,0,41.7,12.7,10.4,11.2,16,15.55,11,6.18,,,,
1000228,HSIC,2/21/2017,0,,10.19653179,0.009461533,-0.208092486,0,41.7,12.7,10.4,11.2,15.7,15.03,15,6.28,0.045005325,0.04,0.824,0.136
885245,BKE,4/1/2015,-0.808997632,1.637726914,-1.578531965,0.012912755,-0.215306322,0,41.7,12.7,10.4,8.8,14.7,14.21,11.5,6.34,0.056574223,0.029,0.836,0.135
1555365,WWAV,3/2/2015,0,1.641718976,18.01062289,0.007737148,-0.217286335,0,41.7,12.7,10.4,11.2,15.3,14.97,8,5.93,0.05580569,0.039,0.816,0.145
737210,LNBB,3/6/2015,-0.056369786,0.281848929,0.732807215,0.001645341,-0.225352113,0,41.7,12.7,10.4,11.2,15.4,14.79,9,5.78,0.049974617,0.048,0.792,0.16
102741,VAL,12/20/2016,0.048220658,0.771530524,1.446619732,0.005769305,-0.231570822,0,41.7,12.7,10.4,11.2,15.9,15.55,14,6.34,0.043528713,0.047,0.828,0.125
1069157,EWBC,2/26/2016,1.475893736,4.329288291,-11.51197114,0.016247269,-0.233022637,0,41.7,12.7,10.4,11.2,15.7,15.2,8.5,6.24,0.069717451,0.047,0.796,0.157
1580608,SC,10/27/2016,0.241351569,-2.091713596,3.539823009,0.008970954,-0.241935484,0,41.7,12.7,10.4,11.2,15.2,14.45,8.5,5.92,0.057186544,0.046,0.806,0.148
910612,CBL,3/2/2015,0,-2.19123506,-2.091633466,0.010339675,-0.249003984,0,41.7,12.7,10.4,8.8,15,14.39,8.5,5.56,0.062164854,0.045,0.818,0.137
1228454,BCBP,3/12/2015,0.992555831,0.744416873,6.534325889,0.018202433,-0.250626566,0,41.7,12.7,10.4,11.2,15.4,14.97,11,5.99,0.060605109,0.05,0.818,0.132
792987,ASTE,3/2/2015,0,7.471804511,13.76879699,0.024275149,-0.258458647,0,41.7,12.7,10.4,8.8,15.7,15.43,11,6.19,0.059297175,0.036,0.849,0.114
1022079,DGX,2/22/2017,-0.282426778,0.219665272,4.738493724,0.003542924,-0.271200584,0,41.7,12.7,10.4,11.2,15.7,15.2,8.5,5.82,0.067509733,0.042,0.821,0.137
9092,BMI,2/28/2017,-0.683060109,1.50273224,-5.464480874,0.007833248,-0.271370421,0,41.7,12.7,10.4,11.2,15.6,14.85,8.5,5.85,,,,
772897,HTCH,12/11/2015,-0.273224044,-0.273224044,-0.546448087,0.00315262,-0.272479564,0,41.7,12.7,10.4,11.2,15.8,15.37,8,5.95,0.05476766,0.048,0.808,0.143
811589,FBNC,3/15/2017,-0.558464223,-3.211169284,-6.073298429,0.008421909,-0.277681361,0,41.7,12.7,10.4,11.2,15.6,15.2,8.5,5.99,,,,
79282,BRO,3/2/2015,0,-1.999375195,1.686972821,0.00422181,-0.281162137,0,41.7,12.7,10.4,11.2,15.9,15.66,11,6.07,0.067091489,0.048,0.821,0.131
834285,FRBK,3/13/2015,0.280898876,7.02247191,2.247191011,0.018507843,-0.281690141,0,41.7,12.7,10.4,11.2,15.4,14.62,13.5,5.82,0.068759352,0.054,0.793,0.153
92380,LUV,2/7/2017,-0.056561086,1.376319759,5.165912519,0.003717668,-0.282645563,0,41.7,12.7,10.4,11.2,15.3,14.68,7,6.06,,,,
1224608,CNO,2/21/2017,0,0.61465721,10.11820331,0.008930418,-0.283687943,0,41.7,12.7,10.4,11.2,15.8,15.08,8.5,6.05,,,,
1022079,DGX,2/26/2016,0.743826242,1.353763761,2.186849152,0.009929951,-0.284772182,0,41.7,12.7,10.4,11.2,15.8,15.26,8.5,5.85,0.048120745,0.035,0.83,0.134
1444363,GCAP,5/2/2016,0,1.746724891,5.240174672,0.012286605,-0.291120815,0,41.7,12.7,10.4,11.2,15.4,14.68,13.5,6,0.057200346,0.048,0.823,0.129
701221,CI,2/23/2017,0.013558403,1.477865907,0.664361738,0.009501431,-0.305105431,0,41.7,12.7,10.4,11.2,16.3,15.78,18,6.4,,,,
1040130,PETS,5/24/2016,-0.32,1.76,3.52,0.012309391,-0.318979266,0,41.7,12.7,10.4,11.2,15.5,14.91,11.5,6.16,0.024803723,0.044,0.846,0.11
831547,SPPI,3/13/2015,-0.320512821,-0.320512821,-10.8974359,0.017967145,-0.319488818,0,41.7,12.7,10.4,11.2,15.7,15.43,11,6.11,0.049790038,0.059,0.816,0.125
105016,WSO,2/21/2017,0,2.520462518,2.384045732,0.016345315,-0.324801871,0,41.7,12.7,10.4,8.8,15.6,15.08,7,5.79,0.047982547,0.035,0.822,0.142
1172052,SAFT,3/2/2015,0,-4.623784337,-7.097764887,0.010145858,-0.341238697,0,41.7,12.7,10.4,8.8,15.9,15.55,8.5,6.03,0.076301126,0.072,0.789,0.139
1013272,NWFL,3/13/2015,0.725138122,0.587016575,-0.483425414,0.006963735,-0.347826087,0,41.7,12.7,10.4,8.8,15,14.62,7,6.09,0.06517822,0.052,0.803,0.146
880631,WETF,3/2/2015,0,3.395061728,9.002057613,0.014724281,-0.360082305,0,41.7,12.7,10.4,8.8,15.4,14.74,11,6.15,0.063067187,0.038,0.813,0.148
883980,FDC,2/24/2017,-0.307314075,-0.61462815,2.151198525,0.007310884,-0.367647059,0,41.7,12.7,10.4,11.2,15.6,14.97,8,6.24,,,,
1423542,SKUL,3/13/2015,-0.284629981,,1.518026565,0.034653866,-0.378429518,0,41.7,12.7,10.4,11.2,15.5,15.32,11,6.39,0.064927688,0.056,0.815,0.129
1075415,SNH,2/27/2017,0,2.721088435,7.871720117,0.008190396,-0.388726919,0,41.7,12.7,10.4,11.2,15.9,15.43,7,5.73,0.037602867,0.047,0.804,0.149
40730,GM,5/25/2017,-1.840490798,0.398773006,-4.263803681,0.012556117,-0.391566265,0,41.7,12.7,10.4,11.2,16.1,15.66,11.5,6.29,,,,
797465,STLY,2/23/2016,-2,5.2,-0.4,0.020164997,-0.392156863,0,41.7,12.7,10.4,11.2,16.3,15.84,8.5,5.8,0.059787427,0.054,0.823,0.122
1524472,XYL,2/26/2016,0.424178155,1.829268293,7.502651113,0.009750003,-0.399361022,0,41.7,12.7,10.4,11.2,15.7,15.03,11,6.08,0.056158503,0.04,0.805,0.154
18654,CIP,2/26/2016,-0.416666667,-1.666666667,-0.833333333,0.005662311,-0.414937759,0,41.7,12.7,10.4,11.2,16,15.37,8.5,5.7,0.032733148,0.04,0.821,0.139
1084048,JCOM,3/2/2015,0,2.141608392,15.80710956,0.007696262,-0.422494173,0,41.7,12.7,10.4,11.2,15.5,14.97,11,5.94,0.062317997,0.047,0.828,0.125
69633,NSSC,10/27/2015,-1.294964029,1.007194245,16.51798561,0.024151093,-0.426136364,0,41.7,12.7,10.4,11.2,15.8,15.08,10.5,6.6,0.05484215,0.041,0.845,0.114
914122,MFRI,4/28/2016,-0.142857143,-1.284285714,-1.571428571,0.007160399,-0.427960057,0,41.7,12.7,10.4,11.2,15.4,14.97,13.5,6.02,0.033785146,0.039,0.838,0.123
913144,RNR,2/23/2017,-0.143129771,0.374863686,6.761177754,0.004734729,-0.442387532,0,41.7,12.7,10.4,11.2,15.3,14.91,8.5,6.21,,,,
822662,LION,3/14/2017,-0.134108181,-4.202056325,-9.298167188,0.006618192,-0.446428571,0,41.7,12.7,10.4,8.8,15.2,14.33,8.5,5.94,,,,
1001902,IVAC,2/17/2016,-1.631701632,-3.03030303,-7.226107226,0.020620721,-0.458715596,0,41.7,12.7,10.4,11.2,15.9,15.26,8,6.46,0.052424436,0.046,0.84,0.113
815097,CCL,1/30/2017,0,3.360891445,6.290438533,0.01217648,-0.46728972,0,41.7,12.7,10.4,8.8,15.1,14.21,14.5,6.41,,,,
928340,CWCO,3/16/2017,-0.947867299,1.895734597,0.473933649,0.004946287,-0.469483568,0,41.7,12.7,10.4,8.8,15.4,15.03,8.5,5.88,,,,
1087294,CPIX,3/13/2017,0,10.57692308,2.564102564,0.026603958,-0.480769231,0,41.7,12.7,10.4,11.2,16,15.37,14,5.92,0.051925835,0.044,0.832,0.124
1091883,CIR,2/23/2016,-3.651385928,4.797441365,12.20682303,0.021519759,-0.48855747,0,41.7,12.7,10.4,11.2,15.8,15.32,8,6.03,0.065707773,0.053,0.807,0.139
350852,CTBI,3/14/2016,0,,2.782608696,0.008412792,-0.492753623,0,41.7,12.7,10.4,11.2,16,15.49,8.5,5.93,0.073793789,0.052,0.786,0.162
885322,ABCW,3/19/2015,-0.427472214,1.709888857,4.531205472,0.00779325,-0.510783201,0,41.7,12.7,10.4,11.2,15.4,15.08,14,5.84,0.05719623,0.055,0.795,0.149
921082,HIW,2/7/2017,-0.260468844,-3.005409738,-4.187537568,0.009116078,-0.519584333,0,41.7,12.7,10.4,11.2,15.5,15.08,7,5.73,,,,
1504008,BKU,2/26/2016,1.674786845,,0.213154689,0.013867847,-0.526478786,0,41.7,12.7,10.4,8.8,14.8,14.21,8.5,5.53,0.0658137,0.047,0.794,0.159
814547,FICO,11/10/2016,-1.263362488,-1.678593515,-5.716052655,0.017558603,-0.532193335,0,41.7,12.7,10.4,8.8,15.8,15.32,18,5.94,0.090476847,0.048,0.806,0.145
1475274,SALE,2/17/2017,-2.762430939,2.762430939,2.762430939,0.064225518,-0.537634409,0,41.7,12.7,10.4,11.2,15.9,15.26,11,5.72,,,,
102212,UVSP,3/3/2017,0.36101083,-2.166064982,-0.541516246,0.008730558,-0.543478261,0,41.7,12.7,10.4,11.2,15.2,14.62,8.5,5.73,0.085738631,0.044,0.788,0.168
1022469,DEL,3/3/2015,-0.136342978,-0.363581276,4.378124527,0.003431077,-0.54462935,0,41.7,12.7,10.4,11.2,15.7,15.03,11,6.13,0.04628651,0.034,0.834,0.132
1466085,IRT,3/3/2017,0.542299349,-0.10845987,0.32537961,0.006023779,-0.54525627,0,41.7,12.7,10.4,11.2,15.6,15.32,8.5,5.85,,,,
1123360,GPN,2/28/2017,-0.263521144,1.054084578,2.359141674,0.006377587,-0.563204005,0,41.7,12.7,10.4,11.2,15.5,15.26,8,5.97,,,,
60086,L,2/16/2017,-0.425079702,1.721572795,2.911795962,0.003632317,-0.571428571,0,41.7,12.7,10.4,11.2,15,14.39,18.5,6,,,,
19584,CHE,2/27/2017,0,1.798641274,8.263726473,0.005649318,-0.57356053,0,41.7,12.7,10.4,11.2,16.1,15.49,11,5.59,,,,
26172,CMI,2/13/2017,0,4.23290808,9.113509977,0.011434043,-0.5822702,0,41.7,12.7,10.4,11.2,16.2,15.61,11,6.16,,,,
1102266,CSFL,3/2/2017,-1.523046092,-1.162324649,2.244488978,0.00673119,-0.592183182,0,41.7,12.7,10.4,11.2,16,15.61,6,5.76,0.053337255,0.052,0.8,0.148
789019,MSFT,8/2/2017,-0.442845281,-2.47716579,5.660116247,0.005039165,-0.592449711,0,41.7,12.7,10.4,11.2,15.4,14.97,11,5.95,,,,
887596,CAKE,2/25/2016,-0.03954914,1.166699624,6.446509788,0.006871401,-0.59300257,0,41.7,12.7,10.4,11.2,15,14.62,8.5,5.95,0.053207489,0.051,0.812,0.137
1381197,IBKR,3/2/2015,0,1.190839695,5.58778626,0.012340428,-0.610687023,0,41.7,12.7,10.4,11.2,15.7,15.2,5,5.92,0.04050323,0.043,0.811,0.146
80035,PLPC,3/11/2016,-0.193156733,1.766004415,12.52759382,0.030462978,-0.633434316,0,41.7,12.7,10.4,11.2,16.2,15.49,11,5.7,0.043548589,0.038,0.831,0.131
894081,ATSG,3/14/2016,0,16.1971831,19.50704225,0.053976178,-0.633802817,0,41.7,12.7,10.4,11.2,15.4,14.56,6.5,5.72,0.042682617,0.031,0.843,0.127
702325,FMBI,3/2/2015,0,2.310803004,8.434430965,0.0077598,-0.635470826,0,41.7,12.7,10.4,11.2,15.9,15.43,7,5.8,0.090342384,0.052,0.796,0.152
1287032,PSEC,10/23/2017,0,-1.771336554,-7.568438003,0.009537845,-0.644122383,0,41.7,12.7,10.4,8.8,14.9,14.27,6.5,5.97,,,,
1035092,SHBI,3/13/2015,0.866738895,1.408450704,-1.516793066,0.010504307,-0.655737705,0,41.7,12.7,10.4,11.2,15.5,14.85,13.5,6,0.066372626,0.054,0.8,0.146
37049,FWV,3/27/2015,-0.662062668,-4.349066834,-3.854422312,0.012858132,-0.657708227,0,41.7,12.7,10.4,11.2,15.5,14.74,13.5,6.22,0.060023203,0.039,0.823,0.138
1118237,MBTF,3/13/2015,0.229565217,2.086956522,7.826086957,0.007448084,-0.6850509,0,41.7,12.7,10.4,11.2,15.3,14.56,11,6.1,0.060339944,0.051,0.795,0.154
1487428,HRZN,3/8/2016,-2.64084507,1.76056338,14.34859155,0.023440665,-0.686106347,0,41.7,12.7,10.4,8.8,15.4,14.56,7,5.89,0.051456017,0.058,0.79,0.153
1308161,NWS,8/14/2017,0,-7.246376812,-2.173913043,0.013669072,-0.724637681,0,41.7,12.7,10.4,8.8,15,14.56,2,5.64,,,,
23217,CAG,7/17/2015,-0.405040504,-0.877587759,12.69126913,0.00963925,-0.739578664,0,41.7,12.7,10.4,8.8,14.9,14.16,11,5.66,0.05407966,0.048,0.81,0.142
